UWI,lifetime_start,lifetime_end,FAILSTART,FAILURETYPE,H2S_CONCENTRATION,StrokeLength,gas_anchor_length,MAX_INCLINATION,wellbore_category,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_DIFFERENTIAL_PRESSURE,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,AVG_WATERSG,rod_sinker_type,rod_has_guides,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,ENDURALLOY_LENGTH,NIPPLE_SET_DEPTH,pump_bore
074-83-1539,00:00.0,00:00.0,00:00.0,Tubing,0,168.2599945,20.7,7.65,LowTangent,82.963398,109.049048,351.898835,287.380481,213.769231,121.019231,334.788462,,SUCKER_RODS_W_GUIDES,FALSE,252.1,252.1,252.1,0,10011.7,1.75
807-26-3648,00:00.0,00:00.0,,,0,144,20.78,10.81,HighTangent,,108.096838,352.425812,244.328974,207.34188,153.324786,360.666667,,SLICK_SINKER_BARS,FALSE,262.02,262.02,262.02,0,10322.7,1.5
146-20-5466,00:00.0,37:11.3,,,0,144,19.25,5.03,LowTangent,60.380423,77.596984,99.31933,22.397786,47.098776,15.615157,62.713934,1.04,SLICK_SINKER_BARS,TRUE,409.34,409.34,186.41,0,9654.2,1.5
110-03-2169,30:00.0,00:00.0,00:00.0,Tubing,6,169.8200073,17.2,6.33,LowTangent,42.607872,100.434965,151.789574,51.185211,60.395503,80.532544,140.928047,1.155385,SUCKER_RODS_W_GUIDES,FALSE,148.26,148.26,148.26,351,9720.3,1.75
788-58-4208,00:00.0,00:00.0,34:00.0,Tubing,0,144,17.1,2.41,Vertical,89.904844,150.673024,311.271505,160.606908,216.497585,150.246377,366.743961,1.04,SLICK_SINKER_BARS,FALSE,156.32,142.14,156.32,0,10397.5,1.75
137-25-6029,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,40,,,,0,0,0,10.931935,0.085,11.016935,,SLICK_SINKER_BARS,FALSE,,,,0,10227.9,1.75
179-75-0288,00:00.0,37:11.3,,,15,144.0399933,17.17,5.36,LowTangent,80.978405,108.222935,108.688677,0.000407,89.894873,49.174013,139.068886,1.04,SLICK_SINKER_BARS,TRUE,,,,129.47,10459.7,1.75
444-72-5144,00:00.0,37:11.3,,,0,169.3999939,19.25,2.65,Vertical,57.864335,68.162122,101.987287,33.12709,25.730207,15.498446,41.228653,1.19,SINKER_BARS_W_GUIDED_SUBS,TRUE,254.24,254.24,254.24,0,10349.8,1.5
176-67-5357,00:00.0,37:11.3,,,0,144.1999969,17.14,1.54,Vertical,61.252832,82.368425,70.507327,-11.861098,36.945766,37.189595,74.135361,1.163069,SUCKER_RODS_W_GUIDES,FALSE,43.09,39.36,43.09,159.53,10622.7,1.5
626-44-8993,00:00.0,37:11.3,,,13,144,0,0.94,Vertical,52.18861,56.102672,75.499228,19.425174,38.146125,23.581014,61.727139,1.04,SLICK_SINKER_BARS,FALSE,126.61,126.61,126.61,0,10060.6,1.75
045-18-5122,00:00.0,00:00.0,00:00.0,Rods,0,144,19.2,5.55,LowTangent,57.184748,81.831117,136.040351,54.209235,162.756587,35.491844,198.248432,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,378.62,378.62,210.74,0,9995.4,1.75
087-71-1484,30:00.0,00:00.0,00:00.0,Tubing,0,144,0,1.7,Vertical,47.208404,69.194554,65.116948,-2.166419,85.508,49.656372,135.164372,1.04,SLICK_SINKER_BARS,FALSE,81.62,81.62,81.62,0,10122.3,1.75
055-90-1911,00:00.0,37:11.3,,,0,168.2599945,20.7,35.28,OffLease,52.079886,88.455222,47.935318,-40.58136,43.728399,46.292567,90.020966,1.04,SLICK_SINKER_BARS,TRUE,,,,258.52,12006.6,1.5
146-20-5466,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,19.25,5.03,LowTangent,69.374258,83.233385,160.561782,68.63261,73.947524,32.810518,106.758042,1.04,SLICK_SINKER_BARS,TRUE,399.25,399.25,184.23,0,9654.2,1.5
677-87-4100,00:00.0,00:00.0,02:00.0,Tubing,0,168.0200043,20.03,7.9,LowTangent,82.640916,166.934037,429.286526,268.379826,175.13413,118.822526,293.956655,1.04,SUCKER_RODS_W_GUIDES,TRUE,340.29,340.29,142.85,322.89,9702.9,2
168-34-7377,00:00.0,37:11.3,,,0,144,21.25,5.8,LowTangent,68.660142,112.637748,88.565318,-24.072429,112.966602,28.409703,141.376304,1.04,SLICK_SINKER_BARS,FALSE,203.63,203.63,203.63,0,10363.4,1.5
306-30-3331,30:00.0,37:11.3,,,0,144,20.37,5.74,LowTangent,76.350313,116.118125,78.102448,-37.929793,69.084352,31.26228,100.346632,1.04,SLICK_SINKER_BARS,TRUE,274.79,274.79,274.79,0,10319.8,1.5
291-54-7513,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.19,3.19,Vertical,,59.986399,88.435769,28.449371,37.765915,11.497797,49.3325,,SLICK_SINKER_BARS,TRUE,137.27,135.21,137.27,0,9728.7,1.5
112-30-3736,00:00.0,37:11.3,,,0,169.4299927,2.94,5.39,LowTangent,54.477753,99.749617,33.089319,-67.038885,31.855889,49.554756,81.410645,1.04,SLICK_SINKER_BARS,TRUE,524.83,524.83,176.63,0,9580.5,1.75
834-32-1633,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,17.17,6.59,LowTangent,62.874708,72.440251,81.962944,-6.062456,94.616732,28.342412,122.959144,1.04,SLICK_SINKER_BARS,FALSE,275.26,275.26,275.26,0,10043.1,1.75
267-84-9589,45:00.0,37:11.3,,,0,144,2.95,6.02,LowTangent,61.472676,90.633696,141.586152,-33.181289,76.584034,12.030443,88.614477,1.04,SLICK_SINKER_BARS,TRUE,314.05,179.55,307.19,129.73,10013.8,2
464-55-4826,00:00.0,37:11.3,,,0,168.2599945,19.99,6.96,LowTangent,71.38837,135.008134,195.667037,61.67837,127.089286,149.338571,276.427857,1.04,SLICK_SINKER_BARS,TRUE,235.74,235.74,113.35,322.64,8083.6,2
379-50-7534,00:00.0,00:00.0,00:00.0,Tubing,0,144,20.74,1.58,Vertical,,91.035868,72.614254,-18.421614,93.065123,82.479095,175.746373,,SLICK_SINKER_BARS,FALSE,56.06,56.06,56.06,0,9936.3,1.5
536-25-9591,00:00.0,37:11.3,,,0,168,2.94,5.89,LowTangent,68.761548,114.49375,94.71443,-19.830834,111.573889,78.23058,189.804469,1.04,SLICK_SINKER_BARS,FALSE,,,,0,8973,2
612-47-4469,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.95,2.4,Vertical,,0,0,0,83.282851,11.723872,95.006723,,SLICK_SINKER_BARS,FALSE,80.91,80.91,80.91,0,9119.7,1.75
279-29-1175,00:00.0,30:00.0,00:00.0,Sucker Rod Pump,0,144,19.25,2.56,Vertical,0.642807,56.586611,133.455635,77.129209,45.628025,31.847134,77.475159,1.04,SLICK_SINKER_BARS,FALSE,,,,0,10491.1,1.5
726-35-7544,00:00.0,00:00.0,11:00.0,Sucker Rod Pump,0,144,19.5,2.39,Vertical,69.702707,118.286898,149.331848,30.941809,132.703947,57.773026,190.476974,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,195.83,87.75,195.83,0,10303.6,1.75
509-78-1819,00:00.0,00:00.0,15:00.0,Sucker Rod Pump,0,144,0,1.35,Vertical,,81.960699,99.463057,17.502358,81.567686,23.213974,104.781659,1.04,SLICK_SINKER_BARS,FALSE,,,,0,8668.5,1.5
425-86-2755,30:00.0,37:11.3,,,0,144,0,5.16,LowTangent,84.68093,131.482326,146.766667,13.142955,48.146667,43.804444,91.951111,1.04,SLICK_SINKER_BARS,FALSE,411.06,411.06,411.06,0,10380.9,1.5
350-45-7024,00:00.0,00:00.0,00:00.0,Rods,6,144.0399514,16.2,5.64,LowTangent,60.746984,88.845839,73.728447,-15.191734,56.40631,38.786625,95.192935,1.04,SLICK_SINKER_BARS,FALSE,217.75,217.75,217.75,0,10443.1,1.5
702-18-9786,45:00.0,00:00.0,58:00.0,Tubing,0,144,20.71,5.05,LowTangent,,86.854991,180.199623,93.344633,150.482109,42.263653,192.745763,1.04,SLICK_SINKER_BARS,FALSE,222.62,221.53,222.62,0,9867.4,1.75
740-57-3908,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.46,2.44,Vertical,,,,,10.9596,3.6868,14.6464,,SLICK_SINKER_BARS,FALSE,,,,0,9856.5,1.25
627-41-0663,00:00.0,00:00.0,14:00.0,Tubing,0,144,20.72,5.17,LowTangent,,125.919173,217.394812,91.475639,84.788967,73.291153,158.445995,,SLICK_SINKER_BARS,FALSE,,,,0,10504.1,1.5
610-57-8742,00:00.0,00:00.0,00:00.0,Tubing,0,144,20.75,2.37,Vertical,,128.672993,326.77734,198.104347,102.227214,17.053895,119.321714,,SLICK_SINKER_BARS,FALSE,70.7,70.7,70.7,0,10177.7,1.5
699-34-5524,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.73,1.8,Vertical,,67.780434,91.174712,23.394277,49.492707,10.231044,59.723751,,SLICK_SINKER_BARS,FALSE,144.73,131.17,144.73,0,10275.9,1.5
301-85-9041,00:00.0,37:11.3,,,0,112,17.05,2.2,Vertical,30.314152,31.9429,35.452662,3.509762,10.767655,3.977686,14.745341,1.2,SLICK_SINKER_BARS,FALSE,,,,0,8474.1,1.25
644-51-4651,00:00.0,00:00.0,52:00.0,Tubing,0,144.0873404,20.75,2.16,Vertical,,88.450129,117.426911,28.976781,87.251661,54.24274,141.44,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,9901.1,1.5
103-79-0902,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.73,1.95,Vertical,,90.859756,153.52439,62.664634,129.73227,8.752459,138.537648,,SLICK_SINKER_BARS,FALSE,,,,0,9530.4,1.5
207-01-3041,30:00.0,37:11.3,,,0,144.1999969,17.38,1.52,Vertical,54.908901,77.250365,90.282094,10.326979,49.424063,20.750677,70.17474,1.04,SLICK_SINKER_BARS,FALSE,92.06,41.48,92.06,390.68,9613.8,1.75
121-78-4988,00:00.0,00:00.0,,,0,144,20.27,2.1,Vertical,,298.178551,1048.643224,750.464673,301.73941,30.420701,332.036509,,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,9777.2,1.75
043-77-0330,00:00.0,00:00.0,00:00.0,Tubing,0,143.3271028,17.17,5.01,LowTangent,44.600442,83.628458,109.442907,27.76723,115.425947,38.003444,153.429392,1.04,SLICK_SINKER_BARS,FALSE,254.29,254.29,254.29,0,9934.9,1.75
082-04-4938,00:00.0,00:00.0,33:00.0,Rods,0,144,17.85,2.29,Vertical,75.752007,85.368482,77.668152,-7.563454,61.304267,43.211238,104.515505,1.04,SLICK_SINKER_BARS,FALSE,209.97,209.97,209.97,0,10320,1.5
540-51-3641,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,19.3,2.08,Vertical,,241.229042,1027.02479,785.795749,82.918383,14.301437,97.21982,,SLICK_SINKER_BARS,FALSE,65.33,39.52,65.33,0,9787.5,1.5
301-85-9041,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.88,2.2,Vertical,,0,14.108108,0,35.018528,7.38288,42.39922,,SLICK_SINKER_BARS,FALSE,,,,0,8425.5,1.5
165-51-5897,00:00.0,30:00.0,00:00.0,Tubing,0,144,17.05,2.1,Vertical,38.559024,61.85547,56.76847,-16.424618,27.808094,11.256119,39.064213,1.2,SINKER_BARS_W_GUIDED_SUBS,FALSE,108.21,108.21,108.21,0,10395.5,1.25
569-10-0146,00:00.0,00:00.0,,,0,112,20.9,1.19,Vertical,,0,12.944915,12.944915,0.00804,0,0.00804,,UNKNOWN,TRUE,172.81,105.62,,0,10054.5,1.25
465-52-2523,00:00.0,00:00.0,00:00.0,Tubing,0,144,20.72,7.3,LowTangent,55.958632,89.486398,161.828932,82.121656,153.616822,42.367156,195.983979,1.04,SLICK_SINKER_BARS,FALSE,408.57,408.57,408.57,0,10067.5,1.75
268-40-1175,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,1,130.8000031,19.27,1.94,Vertical,48.727634,30.203285,47.652653,16.614331,11.005692,2.667303,13.668982,1.2,SLICK_SINKER_BARS,FALSE,,,,0,9197.3,1.25
176-67-5357,00:00.0,00:00.0,12:00.0,Tubing,0,144,20.13,1.54,Vertical,,228.511485,265.726961,37.215476,99.979673,70.813202,171.288692,,SLICK_SINKER_BARS,FALSE,,,,0,10649.5,1.5
304-63-8430,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,146.5,20.72,23.33,HighTangent,,48.279762,213.833333,165.553571,170.220238,52,222.220238,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,274.49,274.49,23.54,0,10874.2,1.5
703-32-1174,00:00.0,37:11.3,,,0,165.8985396,32,8.91,LowTangent,94.669852,174.349655,161.696914,-13.119561,203.612652,210.629027,414.241679,1.04,SUCKER_RODS_W_GUIDES,TRUE,289.16,289.16,159.14,326.56,9011.6,2
322-01-9539,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.05,1.88,Vertical,,66.666667,41.666667,-25,52.517778,22.368889,74.886667,,SLICK_SINKER_BARS,FALSE,159.39,159.39,159.39,0,4066.2,1.5
253-17-4559,30:00.0,30:00.0,00:00.0,Tubing,0,169.8000031,20.43,9.71,LowTangent,48.252222,68.239586,199.984477,131.288228,166.026999,85.930423,251.957422,1.04,SLICK_SINKER_BARS,TRUE,583.88,583.88,243.38,0,,Other
173-64-1339,00:00.0,37:11.3,,,0,144,17.12,1.88,Vertical,61.404935,77.770504,92.371888,14.52347,98.554614,28.6104,127.174736,1.04,SLICK_SINKER_BARS,TRUE,155.77,155.77,155.77,0,10020.6,1.75
865-78-8553,00:00.0,37:11.3,,,0,144,17.17,4.42,LowTangent,52.1015,78.4855,57.596,-20.8895,48.7275,56.879,105.6065,1.04,SLICK_SINKER_BARS,FALSE,,,,357.07,10369.5,1.75
070-61-2506,00:00.0,37:11.3,,,0,169.2468251,0,6.89,LowTangent,58.265844,104.040896,222.260567,105.924747,84.852557,38.792832,123.645388,1.04,SLICK_SINKER_BARS,FALSE,257.39,257.39,257.39,0,9028.5,1.75
459-78-7010,00:00.0,30:00.0,00:00.0,Rods,0,168.4776709,17.17,14.47,HighTangent,78.486032,91.960092,77.535408,10.877989,55.658363,47.064057,102.72242,1.04,SLICK_SINKER_BARS,FALSE,541.05,541.05,541.05,0,10175.5,1.75
701-04-5390,00:00.0,37:11.3,,,0,144.1999969,17.16,5,LowTangent,36.581322,68.858875,47.829559,-59.287695,29.998857,18.833347,48.832204,1.2,SLICK_SINKER_BARS,FALSE,110.29,110.29,110.29,0,10297,1.25
827-97-0623,00:00.0,00:00.0,46:00.0,Tubing,0,144,17.2,2,Vertical,,80.862222,178.311111,97.448889,160.697778,51.782222,212.48,,SINKER_BARS_W_GUIDED_SUBS,TRUE,225.04,225.04,225.04,0,9986.1,1.75
703-16-5155,00:00.0,00:00.0,57:00.0,Tubing,0,144,20.72,1.76,Vertical,,93.724054,145.92785,52.203796,66.584487,51.634,118.366689,,SLICK_SINKER_BARS,FALSE,,,,0,10640.9,1.5
595-18-1894,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.91,1.77,Vertical,,119.310345,83.965517,-35.344828,135.632222,23.503793,159.297708,,SLICK_SINKER_BARS,FALSE,60.22,51.13,60.22,0,10445.2,1.75
837-69-3003,15:00.0,00:00.0,26:00.0,Tubing,0,168,17.14,12.75,HighTangent,68.315618,82.468659,102.836803,20.244172,137.784148,127.369309,265.153457,1.04,SINKER_BARS_W_GUIDED_SUBS,FALSE,,,,189.07,7719.9,2
637-70-2632,30:00.0,15:00.0,17:00.0,Tubing,0,144.1999969,17.1,1.92,Vertical,59.444359,72.731657,89.018429,19.922051,76.074653,19.766063,95.840716,,SLICK_SINKER_BARS,TRUE,240.71,240.71,110.2,0,9726.1,1.75
500-66-4618,00:00.0,00:00.0,22:00.0,Tubing,0,89.41636364,17.18,1.52,Vertical,,74.618557,132.972509,58.353952,126.154639,58.054983,184.209622,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,9640.8,1.5
884-54-0593,30:00.0,37:11.3,,,0,144.0399933,17.11,0.54,Vertical,58.652742,64.124262,105.896333,37.925574,122.428065,42.737903,165.165968,1.19,SLICK_SINKER_BARS,TRUE,245.2,245.2,50.24,324.38,9778.2,1.75
103-79-0902,00:00.0,00:00.0,00:00.0,Tubing,0,144.0399933,19.27,1.95,Vertical,50.689546,64.648617,57.44149,-3.95905,29.461263,7.854099,37.315362,1.2,SINKER_BARS_W_GUIDED_SUBS,FALSE,,,,0,9534,1.5
540-51-3641,00:00.0,00:00.0,34:00.0,Sucker Rod Pump,0,144,17.14,2.08,Vertical,30.207786,42.124962,53.063511,8.077727,36.217239,24.05709,60.274328,,SLICK_SINKER_BARS,FALSE,68.1,39.59,68.1,193.68,9695.6,1.5
385-83-5004,00:00.0,00:00.0,00:00.0,Tubing,0,144,20.05,8.9,LowTangent,,156.198718,322.596154,166.397436,149.262821,59.141026,208.403846,,SLICK_SINKER_BARS,FALSE,178.28,178.28,178.28,0,10037.8,1.75
754-10-5440,00:00.0,00:00.0,00:00.0,Tubing,0,144.1956626,17.12,2.7,Vertical,,94.896552,140.172414,45.275862,144.463557,28.419825,172.883382,1.2,SINKER_BARS_W_GUIDED_SUBS,FALSE,119.82,119.82,119.82,0,10108.2,1.75
403-36-8950,00:00.0,30:00.0,00:00.0,Tubing,0,169.3999939,20.02,10.49,HighTangent,66.914399,63.884725,94.908654,31.383439,48.195475,40.732658,88.928133,1.04,SUCKER_RODS_W_GUIDES,TRUE,462.25,462.25,284.17,0,9479,1.75
023-42-4787,00:00.0,37:11.3,,,0,144,18.96,4.75,LowTangent,58.658778,157.710262,177.845157,20.134895,85.888272,45.521518,131.409791,1.19,SLICK_SINKER_BARS,TRUE,383.1,383.1,55.63,0,9955.3,2
174-19-1296,00:00.0,30:00.0,00:00.0,Tubing,0,144,20.35,3.1,Vertical,39.236605,52.428078,51.321886,1.197175,20.079226,4.174781,24.254007,1.2,SLICK_SINKER_BARS,TRUE,141.2,65.11,84.19,0,10499.3,1.25
695-39-8279,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,17.15,2.06,Vertical,61.829041,116.904771,95.884244,-30.474281,70.980333,33.546142,104.526475,1.04,SLICK_SINKER_BARS,TRUE,424.04,424.04,150.23,0,10361.9,1.5
467-59-0338,00:00.0,37:11.3,,,0,144.0399933,0,1.16,Vertical,54.358934,71.646635,40.487327,-31.070094,88.07676,34.907508,122.984268,1.04,SINKER_BARS_W_GUIDED_SUBS,FALSE,76.94,76.94,76.94,0,9343,2
078-05-1867,00:00.0,37:11.3,,,0,65.72397094,2.91,6.33,LowTangent,116.924226,748.066929,930.971871,182.689871,148.928995,90.408061,239.337056,,SLICK_SINKER_BARS,FALSE,244.19,244.19,244.19,0,8972.8,2
198-58-9467,30:00.0,37:11.3,,,0,167.4252432,20.01,10.71,HighTangent,93.151014,141.613894,238.239938,96.101804,217.573178,239.979302,457.552481,1.04,SUCKER_RODS_W_GUIDES,FALSE,119.93,118.39,119.93,0,8005.9,2
746-79-9738,00:00.0,37:11.3,,,0,144,19.24,4.33,LowTangent,56.540308,67.942769,144.692154,80.395455,171.308788,39.912273,211.221061,1.04,SLICK_SINKER_BARS,TRUE,154.55,154.55,80.2,0,9462.5,1.75
773-84-4401,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,168.0200043,17.1,6.95,LowTangent,14.250833,17.098105,15.308281,-6.733542,0.230104,1.108333,1.338438,1.04,SLICK_SINKER_BARS,TRUE,271.93,271.93,81.71,0,9035.3,2
063-94-6481,00:00.0,00:00.0,08:00.0,Sucker Rod Pump,0,144,19.23,1.93,Vertical,,77.473427,105.272315,27.798887,58.286094,30.840567,89.126661,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,9907,1.5
534-04-5969,15:00.0,37:11.3,,,0,168.2599945,20.7,15.05,HighTangent,73.174047,116.885538,71.049661,-45.237434,109.943006,124.659208,234.602214,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,225.98,9524.4,2
314-38-0971,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.44,3.8,Vertical,,76.828257,143.309207,66.48095,56.094718,8.348727,64.443445,,SLICK_SINKER_BARS,FALSE,215.7,215.7,215.7,0,10201.5,1.5
304-63-8430,00:00.0,00:00.0,48:00.0,Rods,0,168,31.91,23.33,HighTangent,52.255627,109.410492,83.959237,-27.499283,59.148022,25.534963,84.682985,1.19,SLICK_SINKER_BARS,TRUE,230.66,230.66,92.14,1509.94,9580.2,1.5
762-28-8555,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.73,2.06,Vertical,,72.533036,133.157937,60.624902,84.895541,13.078297,98.03099,,SLICK_SINKER_BARS,FALSE,141.38,141.38,141.38,0,10079.4,1.5
560-28-3382,30:00.0,00:00.0,53:00.0,Tubing,0,144,17.14,1.99,Vertical,59.043859,106.15761,227.304805,127.802889,159.598361,33.120902,192.719262,1.04,SLICK_SINKER_BARS,FALSE,130.69,130.69,130.69,0,9835.5,1.75
203-40-4803,30:00.0,00:00.0,59:00.0,Tubing,0,136.5581395,20,0.83,Vertical,9.109362,87.145293,149.005433,61.860141,170.236534,32.833724,203.070258,1.04,SLICK_SINKER_BARS,FALSE,269.63,269.63,269.63,0,9535.7,1.75
748-81-3986,00:00.0,00:00.0,57:00.0,Tubing,0,169.4299927,17.12,6.66,LowTangent,91.145485,203.352548,298.859711,102.06,260.920103,177.561856,438.481959,1.04,SLICK_SINKER_BARS,FALSE,438.73,373.45,438.73,0,9939.8,1.75
254-30-5629,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,19.4,0.55,Vertical,,65.125,259.166667,194.041667,45.051333,26.373,71.424333,,SLICK_SINKER_BARS,FALSE,31.1,16.16,31.1,0,10248.1,1.75
548-99-2796,00:00.0,00:00.0,56:00.0,Tubing,0,144,19.23,2.76,Vertical,,73.970194,162.73687,88.766676,83.42482,86.997175,170.421994,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,10578,1.5
175-58-0111,00:00.0,00:00.0,18:00.0,Tubing,0,144,19.75,2.43,Vertical,,58.732101,43.339309,-15.392793,61.18,73.649521,135.223369,,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,10121.9,1.5
009-06-3983,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.72,5.59,LowTangent,50.099494,96.813272,264.554005,101.874575,38.849859,12.286202,51.136061,1.04,SLICK_SINKER_BARS,TRUE,169.71,169.71,85.77,0,9828.7,1.5
228-42-1377,15:00.0,55:00.0,00:00.0,Tubing,0,168.0200043,20.74,2.02,Vertical,49.35619,58.531827,68.510198,0.332286,60.12381,58.87619,119,1.04,SUCKER_RODS_W_GUIDES,TRUE,238.23,238.23,238.23,0,9799.4,1.75
322-01-9539,00:00.0,37:11.3,,,0,144.0397759,0,1.88,Vertical,36.459758,26.99986,91.278997,45.49437,13.875778,6.594565,20.470343,1.2,SLICK_SINKER_BARS,FALSE,152.74,152.74,152.74,0,10195.3,1.25
348-74-1172,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.5,1.46,Vertical,,0,0,0,68.959549,5.504045,74.483835,,SLICK_SINKER_BARS,FALSE,128.99,128.99,128.99,0,9662.1,1.5
383-29-3922,00:00.0,37:11.3,,,0,169.4299927,17.13,7.16,LowTangent,69.032674,86.103198,101.395399,15.292201,62.468679,25.875515,88.344194,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,210.71,210.71,84.42,0,9673.8,1.75
595-43-5904,00:00.0,00:00.0,00:00.0,Tubing,0,121.7237569,17.26,1.86,Vertical,,65.536341,151.754386,86.218045,116.362807,41.231003,157.59381,1.04,SLICK_SINKER_BARS,FALSE,,,,0,9905,1.75
342-67-0989,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.76,1.72,Vertical,,135.16129,159.677419,24.516129,106.489194,28.946774,135.435968,,SLICK_SINKER_BARS,FALSE,96.37,96.37,96.37,0,9852.9,1.5
814-39-3589,00:00.0,00:00.0,,,0,144,19.23,2.19,Vertical,62.240602,63.890955,81.214057,17.323103,49.500659,22.993412,72.494071,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,0,10167,1.5
510-95-6329,00:00.0,00:00.0,00:00.0,Tubing,0,144,20.36,1.87,Vertical,,0,0,0,53.569808,7.624615,61.194423,,SLICK_SINKER_BARS,FALSE,118.22,45.14,118.22,0,9730,1.25
688-57-5762,30:00.0,37:11.3,,,0,144,17.12,2.55,Vertical,67.32663,125.767676,66.298541,-59.469135,37.296162,49.192054,86.488216,1.153584,SINKER_BARS_W_GUIDED_SUBS,FALSE,188.82,188.82,188.82,130.72,10412.7,1.5
627-41-0663,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.72,5.17,LowTangent,40.660567,74.321761,116.950963,43.049603,40.310789,35.660085,75.970873,1.04,SINKER_BARS_W_GUIDED_SUBS,TRUE,,,,127.73,10147.7,1.5
554-80-2600,00:00.0,00:00.0,,,0,144,20.74,4.47,LowTangent,,219.93,14.26,-205.67,3.213462,0,3.213462,,SLICK_SINKER_BARS,FALSE,,,,0,10143.1,1.5
268-40-1175,00:00.0,00:00.0,00:00.0,Sucker Rod Pump,0,144,20.92,1.94,Vertical,,0,88.194444,0,32.149074,5.655926,37.805,,SLICK_SINKER_BARS,FALSE,,,,0,9208.4,1.25
454-02-0835,03:00.0,00:00.0,00:00.0,Tubing,0,144,19.27,1.93,Vertical,,69.433962,128.8,59.366038,65.160714,11.662338,76.823052,1.2,SLICK_SINKER_BARS,FALSE,89.17,89.17,89.17,0,9744,1.5
169-60-4248,30:00.0,00:00.0,,,0,169.7936304,19.22,1.5,Vertical,62.008989,51.16382,71.681573,20.517753,37.877778,7.544444,45.422222,1.2,SLICK_SINKER_BARS,FALSE,95.74,95.74,95.74,0,10290.7,1.25
865-78-8553,00:00.0,30:00.0,00:00.0,Sucker Rod Pump,0,144,17.14,4.42,LowTangent,58.051656,191.87338,149.818514,-1.679046,75.175345,53.857598,129.032944,1.04,SLICK_SINKER_BARS,TRUE,233.15,233.15,233.15,0,10270.8,1.75
707-62-1895,00:00.0,00:00.0,16:00.0,Tubing,0,169.8177492,19.3,3.9,Vertical,,,,,52.691919,25.080808,77.772727,1.04,SLICK_SINKER_BARS,FALSE,400.02,400.02,400.02,0,10118.7,1.5
375-47-1592,00:00.0,00:00.0,00:00.0,Tubing,0,144,17.15,4.79,LowTangent,58.856948,68.556333,68.907667,22.648028,83.300469,34.464789,117.765258,1.04,SLICK_SINKER_BARS,TRUE,239.69,225.96,239.69,0,10099.8,1.75
409-39-1165,00:00.0,37:11.3,00:00.0,Tubing,0,169.4299927,13.17,11.52,HighTangent,67.976102,82.733795,125.390665,42.172172,91.397989,20.808678,112.206667,1.04,SUCKER_RODS_W_GUIDES,FALSE,241.12,241.12,241.12,0,9529.6,1.75
420-46-2150,30:00.0,30:00.0,00:00.0,Tubing,0,168.0399933,2.95,5.01,LowTangent,61.071385,135.818628,155.245523,18.828496,97.887436,105.192068,203.079504,1.04,SLICK_SINKER_BARS,FALSE,879.13,879.13,879.13,415.35,9679.8,2
027-35-3469,00:00.0,00:00.0,00:00.0,Tubing,0,168.2200012,2.94,8.13,LowTangent,54.209938,92.485652,59.93466,-14.788997,106.584947,125.029221,231.614168,1.04,SLICK_SINKER_BARS,TRUE,189.19,80.85,99.68,0,9650.3,2
